loss,accuracy
0.5276398956775665,83.9481555333998
0.5320518761873245,86.8
0.5355497673153877,87.7
0.6422737315297127,87.81218781218782
0.3549437038600445,91.3
0.5137794092297554,87.0
0.5732612460851669,86.6
0.43220406025648117,89.3
0.5034017786383629,87.7
0.5190699063241482,88.8
0.5695782974362373,84.9
0.49608226120471954,85.9
0.8866688832640648,77.1
0.4553430676460266,88.4
0.728801466524601,82.0
0.4008689895272255,90.1
0.4313010983169079,91.7
0.5342224165797234,88.2
0.34630826860666275,90.2
0.4366299957036972,88.1
0.5202046260237694,86.6
0.4513442814350128,91.5
0.3549182116985321,90.0
0.45546571910381317,88.9
0.7193334102630615,81.9
0.5514617040753365,87.9
0.4324464648962021,89.3
0.6418000981211662,83.1
0.4760327897965908,84.2
0.4106917604804039,89.0
0.502769261598587,87.4
0.4854225292801857,87.82435129740519
0.6914185136556625,84.2
0.6013916879892349,87.8
0.3649863675236702,90.2
0.5822701714932919,85.2
0.4814417213201523,88.5
0.48343733698129654,89.8
0.5151032507419586,85.6
0.45104657113552094,88.9
0.5672540739178658,86.0
0.5926225334405899,86.7
0.8404993861913681,80.4
0.5071197971701622,85.9
0.5748164728283882,87.6
0.3982880190014839,88.8
0.43637625873088837,88.0
0.442426472902298,90.2
0.6037639118731022,84.8
0.7098681665956974,86.12774451097805
0.40937450900673866,89.9
0.53749830275774,87.5
0.42033185064792633,91.3
0.6009489595890045,88.6
0.5513408482074738,87.2
0.508261114358902,84.9
0.5496483519673347,87.31268731268732
0.3559718057513237,90.6187624750499
0.45528388395905495,90.0
0.7370355278253555,84.8
0.37527597695589066,89.7
0.4592812806367874,90.5
0.46422119438648224,90.8
0.5056328251957893,85.8
0.7730384171009064,81.4
0.4290657341480255,89.2
0.6428701281547546,83.0
0.3860580697655678,87.7
0.35965538024902344,94.1
0.6432048454880714,85.9
0.6872962936758995,86.3
0.5426171869039536,86.7
0.5911878421902657,82.0
0.4458914250135422,88.3
0.5073727741837502,86.1
0.5291556492447853,85.8
0.3919813260436058,91.1
0.4349590390920639,88.51148851148851
0.46018993854522705,90.8
0.37613191828131676,90.6
0.6211990788578987,83.8
0.5493867918848991,82.5
0.5436432659626007,88.3
0.4215945228934288,88.7
0.4185365326702595,90.6
0.5240404382348061,88.3
0.4329383336007595,88.9
0.5031300112605095,88.1
0.537246011197567,86.5
0.8138294368982315,68.8
0.46885496377944946,85.1
0.4257536418735981,89.8
0.4066004268825054,89.1
0.5223488062620163,86.02794411177645
0.5084269568324089,86.4
0.40230485796928406,87.8
0.5157151222229004,87.5
0.3262839764356613,92.2
0.397792249917984,87.4
0.7012223228812218,75.9
0.48346856981515884,84.8
0.4472774937748909,87.9
0.374856561422348,91.2
0.7770825102925301,79.3
0.6081636548042297,83.0
0.4022098481655121,90.9
0.4707484617829323,88.6
0.5004637017846107,87.1
0.550390936434269,85.0
0.5328638032078743,84.0
0.441182442009449,92.0
0.44433117285370827,87.3
0.4450090080499649,90.3
0.507001169025898,85.4
0.6435229033231735,86.4
0.36069659143686295,92.3
0.4225471019744873,89.82035928143712
0.5391077846288681,84.9
0.7262788265943527,79.1
0.6225954964756966,84.5
0.4066835939884186,91.1
0.43696556612849236,86.2
0.5437794663012028,88.5
0.5835298895835876,83.71628371628371
0.6937051862478256,85.1
0.35155634582042694,91.9
0.5242167115211487,88.8
0.5481944903731346,87.4
0.4585247039794922,91.0
0.38788769021630287,90.80919080919081
0.3933440800756216,90.80919080919081
0.340800691395998,92.0
0.5118491277098656,87.5
0.4531508982181549,87.3
0.5861000418663025,84.2
0.48316729813814163,85.5
0.43644654005765915,87.61238761238761
0.4387938231229782,87.01298701298701
0.3337813839316368,91.7
0.5006658807396889,87.3
0.5465955883264542,85.1
0.38259953632950783,88.6
0.5115867033600807,87.5
0.32792093232274055,92.8
0.45551591739058495,86.9
0.4460260570049286,89.6
0.4118403270840645,90.7
0.3844877779483795,91.8
0.6365869641304016,87.6
0.6454178541898727,85.02994011976048
0.4508946165442467,85.2
0.29755208641290665,91.3
0.6390160992741585,79.9
0.4133322089910507,92.3
0.4435666650533676,90.0
0.5136580839753151,87.1
0.7314788401126862,84.7
0.5588886067271233,86.9
0.35524290427565575,92.1
0.6073795780539513,81.9
0.6810141950845718,82.7
0.3526248037815094,90.0
0.45880088955163956,89.1
0.6200744807720184,84.8
0.596266932785511,86.5
0.41586262732744217,89.9
0.3284299112856388,92.0
0.5944913551211357,83.7
0.5504777804017067,86.4
0.6257618069648743,85.3
0.4351256266236305,90.5
0.5389584451913834,85.2
0.36385848745703697,92.11576846307385
0.4879247099161148,88.7
0.44707490131258965,86.4
0.4339536502957344,88.5
0.22622538730502129,95.0
0.4566361755132675,89.6
0.47308704629540443,86.8
0.4646189883351326,86.51348651348651
0.35776640847325325,91.1
0.4668814465403557,89.62075848303394
0.5301209315657616,85.9
0.896057203412056,81.7
0.47782573103904724,90.3
0.4447936415672302,90.5
0.4966532215476036,86.0
0.6247787028551102,83.4
0.45674508064985275,86.25498007968127
0.5935808420181274,85.5
0.49932560324668884,90.6
0.6042889356613159,84.5
0.49302948266267776,85.5
0.49613573402166367,83.9
0.5014706924557686,87.4
0.5357740372419357,88.2
0.6269762553274632,81.1
0.3839694857597351,90.4
0.5825740098953247,85.94217347956132
0.7166862711310387,79.9
0.40177876874804497,89.5
0.4196401536464691,89.0
0.42791709303855896,89.1
0.7884045541286469,79.6
0.5165239870548248,89.1
0.43463606387376785,89.9
