loss,accuracy
0.7944986373186111,88.5
0.6466239541769028,89.8
0.7627336829900742,88.4
0.5334158912301064,91.6
0.8355542868375778,90.5
0.5957220643758774,91.4
0.7352964282035828,89.9
0.8625565320253372,87.5
0.7649171054363251,89.5
0.855846107006073,87.4
1.026099979877472,86.6
0.7305487617850304,89.4
0.6276623085141182,91.3
0.9786646664142609,88.9
0.9088273495435715,88.0
0.8015725389122963,87.5
0.6445274576544762,89.0
0.6793036162853241,91.1
0.8551217168569565,87.1
0.9777310937643051,87.9
0.8458897024393082,87.5
0.7170014381408691,88.9
0.8897865116596222,89.2
1.010494589805603,87.4
0.7174295783042908,88.91108891108891
0.7261072397232056,89.5
1.0243423879146576,86.9
0.6174652948975563,89.6
0.9068786948919296,88.5
1.0925501435995102,85.5
0.7021535374224186,88.3
0.8604238629341125,89.2
0.8232842236757278,89.1
0.944514662027359,87.3
1.17277030646801,86.7
0.9438230991363525,86.1
0.8371263295412064,87.3
0.6656845919787884,90.7
0.7792132645845413,89.5
0.9781542271375656,87.9
0.7374967262148857,88.7
0.8426474034786224,87.6
0.9688180610537529,88.0
0.8072934448719025,89.0
1.2326464354991913,85.2
0.9860927015542984,85.9
0.7984958440065384,89.2
0.9519140422344208,88.4
0.578280121088028,91.6
0.9590294808149338,87.4
0.9770719856023788,86.5
0.843404620885849,88.3
0.7644054889678955,89.6
1.0146302431821823,84.3
1.0615571588277817,85.2
0.8675917685031891,88.2
0.8138911426067352,88.9
0.8471463471651077,88.5
0.8181119710206985,87.8
0.557056151330471,91.6
0.7242156118154526,90.2
0.9269911348819733,87.8
0.9596638232469559,88.3
0.9252687394618988,88.3
0.9558277428150177,87.1
0.7854091078042984,86.0
0.9212428033351898,87.3
0.6538224220275879,90.9
1.331704020500183,84.6
1.1136986464262009,87.1
0.799464762210846,88.1
0.8576213642954826,89.3
0.814565896987915,88.9
0.764802098274231,89.0
0.8670879602432251,87.9
1.087088018655777,86.1
0.8111066073179245,86.5
0.725909635424614,87.6
1.0462933778762817,88.4
0.7406455799937248,89.9
1.1131471693515778,87.8
1.1927533149719238,87.1
0.7712082117795944,89.1
0.8589627146720886,89.7
0.8815804421901703,89.9
0.8526940941810608,88.3
0.7962410524487495,86.4
0.8795802295207977,87.9
0.770558774471283,88.5
0.8602749332785606,87.9
0.7010581493377686,89.9
0.7000467479228973,89.9
1.0684253573417664,85.0
0.7683971226215363,89.8
0.8261434137821198,89.5
0.8870980590581894,87.5
0.9611537009477615,87.6
0.9535116404294968,87.8
0.8879668414592743,86.9
0.8054461628198624,87.2
0.8532184734940529,88.4
0.6799834370613098,90.6
0.5999958515167236,91.4
0.8265702575445175,88.7
0.908896341919899,86.4
0.8508839309215546,87.6
0.816167876124382,90.3
0.9254292845726013,88.3
1.1038382053375244,86.3
0.7456516772508621,88.2
0.7280101627111435,88.8
0.8144438415765762,89.1
0.6912429854273796,89.8
0.9152314811944962,88.7
0.6839067861437798,90.7
0.7886303141713142,89.0
1.087064951658249,86.6
0.9865269809961319,87.9
0.94838447868824,88.4
0.9268514066934586,88.8
0.8265014737844467,87.6
0.786120131611824,89.8
0.713734358549118,89.4
0.8918438106775284,86.5
0.6782958656549454,87.0
0.9916454702615738,86.3
0.893083930015564,89.9
1.0681453943252563,85.7
0.7529850378632545,89.9
0.9647383540868759,88.2
1.1548342257738113,85.4
0.8755062073469162,88.8
0.7225053384900093,89.4
1.108035072684288,85.3
0.8831768333911896,87.9
1.0625626146793365,85.6
0.914781741797924,88.7
1.0406767576932907,87.6
0.8427697867155075,87.8
1.1084037125110626,87.7
0.9236662685871124,85.4
0.8301879912614822,89.7
0.9776261895895004,87.6
1.0175316780805588,86.61338661338661
0.8676296472549438,86.8
0.8818567842245102,87.2
0.7851051837205887,88.3
0.739031232893467,89.9
0.8657688647508621,87.3
0.9803324490785599,89.0
0.7007393538951874,88.8
0.6603826433420181,90.9
0.7665053829550743,90.3
0.9875461906194687,86.3
0.7535287588834763,89.0
0.8704836443066597,88.0
0.9080230295658112,85.7
0.7439126223325729,89.8
0.6966468617320061,89.6
0.8437088578939438,87.2
0.8932694047689438,85.3
1.0109300166368484,86.3
0.9162613451480865,87.7
0.8772802948951721,87.3
0.9614218026399612,86.7
0.8436643332242966,88.4
0.9703598171472549,88.3
0.6084245592355728,90.6
0.5923633351922035,91.9
0.855071485042572,89.3
0.8832097575068474,88.9
1.0477065816521645,85.1
0.7124692499637604,90.2
0.9680628180503845,86.7
0.9536756873130798,87.3
0.7137397229671478,90.2
0.6116916164755821,91.3
0.7007487937808037,90.0
0.6251386180520058,90.0
0.8377570807933807,88.8
0.7394797280430794,90.8
1.0038521438837051,87.1
1.0946792960166931,87.7
0.702630415558815,90.3
0.6068109646439552,91.5
0.9303069859743118,87.6
1.4134454429149628,81.1
0.8228456228971481,88.7
0.802411288022995,90.0
1.1966686099767685,86.3
1.0531710386276245,85.3
0.8346731811761856,89.4
0.7654733061790466,88.5
0.7954590022563934,89.1
1.2074861824512482,85.1
0.9084143787622452,88.7
1.2000167518854141,85.2
0.7147639766335487,89.8
1.1838463693857193,89.0
0.746923491358757,89.5
0.9240823686122894,87.3
0.7717947214841843,90.2
0.8386724144220352,87.8
0.7964368909597397,87.4
1.2217433750629425,82.3
0.7807493358850479,87.2
0.8968326151371002,86.5
0.736679881811142,90.9
0.9106351584196091,88.0
0.9704238027334213,89.1108891108891
0.705284021794796,89.4
0.6851531937718391,90.5
0.6126242652535439,90.0
0.6190557479858398,89.9
0.8976500183343887,87.6
0.9100244641304016,88.5
0.8051605299115181,88.8
0.45229001343250275,91.1
0.8995899111032486,87.6
0.6049138680100441,91.2
0.8497462421655655,88.4
0.9383454099297523,88.0
0.8781502097845078,88.7
0.7503906190395355,88.9
0.982778012752533,86.1
0.7042924091219902,88.3
0.92254239320755,88.4
0.8883237838745117,87.1
0.5556904897093773,91.8
0.8447722345590591,88.4
0.8812630325555801,89.0
0.9732290208339691,86.2
0.9939917027950287,87.2
0.5999530702829361,90.2
0.8117456585168839,85.0
0.9639857560396194,88.6
0.7732387036085129,90.2
0.7869668006896973,88.8
0.6117167323827744,90.7
1.277745395898819,82.6
0.7034086957573891,90.2
0.7313405647873878,88.6
0.9838946461677551,87.1
0.6327610909938812,89.5
0.8371425569057465,90.4
0.7593488246202469,91.4
0.8907286822795868,87.3
0.8044383525848389,87.2
0.8707605749368668,87.6
0.6366270035505295,90.5
0.8719166144728661,87.4
1.072929009795189,86.7
1.1828639954328537,84.3
0.920665517449379,88.8
0.9352932572364807,88.4
0.8708346635103226,88.6
0.9107253849506378,86.1
0.8563765436410904,88.9
0.8721542805433273,89.4
0.8880575075745583,90.7
1.0874530673027039,85.9
0.7900763750076294,89.3
1.298356533050537,82.6
1.062754049897194,87.2
0.7186788022518158,88.8
0.991344764828682,86.6
1.0436497330665588,85.5
0.9191484302282333,88.3
1.0241741091012955,87.7
0.7479185909032822,89.7
1.0337319523096085,87.4
0.891576811671257,88.8
0.8766881227493286,87.8
0.833774134516716,88.4
0.7810275554656982,89.0
1.117879956960678,86.0
0.8640119954943657,85.5
1.1738488227128983,86.7
0.9224623739719391,88.5
0.9185992777347565,86.3
0.8934091180562973,86.6
0.7181272655725479,89.5
0.9791310429573059,86.3
0.9694631695747375,87.3
0.8063744604587555,88.8
0.9196390509605408,89.0
0.9174887165427208,88.0
1.1995998322963715,85.8
0.7276103869080544,90.1
0.6052239313721657,90.2
1.1661347597837448,86.4
1.0653194934129715,87.6
0.8187605366110802,90.7
0.8900793641805649,87.5
1.103390872478485,86.2
0.9514045566320419,88.8
0.9279000461101532,88.4
0.9203897416591644,88.5
0.9645144492387772,86.0
0.8798308968544006,88.8
0.9524852707982063,86.3
