loss,accuracy
1.9877542853355408,57.2
2.134180396795273,54.12474849094568
2.102183312177658,53.8
2.027469128370285,54.7
1.9627183079719543,57.1
2.1248667240142822,54.8
2.163050591945648,52.9
2.112323701381684,55.0
2.130002111196518,55.05505505505506
2.215951144695282,52.1
1.994263619184494,55.9
1.906387150287628,56.3
2.0297502279281616,57.7
1.979571133852005,56.9
2.080898135900497,54.9
1.9934972822666168,55.9
2.217731237411499,52.1
2.1837989389896397,51.1
1.907404452562332,56.9
2.105247288942337,53.70741482965932
2.037553548812866,56.3
1.9781214892864227,56.2
2.01557794213295,54.70171890798787
2.2188053727149963,51.55466399197593
1.9515905976295471,57.8
2.0057390928268437,56.51302605210421
1.9084970355033877,56.8
2.031538337469101,55.1
2.001915991306305,56.0
2.1451092660427094,54.56369107321966
2.0586133003234863,56.4
2.1983140110969543,51.8
2.1212713420391083,52.8
2.1949677169322968,53.69059656218403
2.029640376567841,53.4
1.9529307186603544,57.2
2.139337867498398,53.90781563126252
1.959512323141098,57.1
2.108500301837921,54.8
2.153949648141861,53.0
2.103431046009064,53.528225806451616
2.1946716606616974,52.121212121212125
2.011212944984436,55.6
2.0762970447540283,56.2
2.177733808755874,53.3066132264529
2.180508464574814,51.6
1.9213208556175232,58.6
2.120429128408432,54.1
2.0099538564682007,53.3
2.089473992586136,53.3
1.9446245729923248,57.6
2.00241494178772,56.4
2.155150413513184,54.96489468405216
2.0297313928604126,57.32931726907631
2.0805060863494877,55.45545545545546
1.9333881437778475,56.6
1.981221467256546,56.1
2.0351977050304413,55.8
2.102225661277771,55.5
1.9945902228355408,56.0
1.958748638629913,55.68982880161128
2.0175488591194157,56.813627254509015
1.9444887936115265,56.1
2.150331914424896,52.9
1.9916276037693024,53.8
1.8778648674488068,61.4070351758794
1.915593296289444,57.7
2.039982169866562,56.89828801611279
2.0654128789901733,54.6
1.993320107460022,55.9679037111334
2.3059309124946594,51.2
1.967343717813492,57.4
1.8924779295921328,56.9
2.1801825761795044,52.06030150753769
1.9817415475845337,57.5
1.9976435899734497,55.15515515515516
2.097031980752945,56.42570281124498
1.9694580435752869,55.6
1.9013715386390688,58.5
2.1018640995025635,54.7
1.997520476579666,55.9
2.0517276227474213,52.7
1.9561024904251096,57.0
2.171162724494934,53.6
2.125578999519348,52.3
2.070893108844757,56.7
2.2347315847873688,55.2
2.063251435756684,54.9
2.154578924179077,54.63709677419355
2.008168190717697,54.0
2.0760573744773865,53.8
2.3418381810188293,49.7979797979798
2.041402041912079,54.9
1.9716656506061556,57.630522088353416
2.0086178481578827,56.6
1.9672229886054995,55.7
1.9668734967708588,57.9
2.0090367794036865,55.3
2.063935697078705,55.8
2.162366658449173,53.7
2.009958237409592,56.012024048096194
2.1060693562030792,54.3
2.2221893966197968,53.09017223910841
2.0232796669006348,55.54435483870968
1.9721159636974332,56.78391959798995
2.051796644926071,54.1
1.8780595660209656,58.4
2.1810178756713867,52.6
2.0699999034404755,55.9679037111334
2.104386806488037,54.7
1.9686601758003237,54.3
2.055741786956787,56.0
2.138587772846222,53.3
2.1760673224925995,52.6
2.1426822543144226,55.5
1.936381697654724,56.95695695695696
2.0858243703842163,56.15615615615616
1.9655021131038664,56.9
2.011848568916321,57.09939148073023
2.180933177471161,49.649649649649646
2.223599284887314,53.0060120240481
1.972200185060501,56.9
2.0304783284664154,55.8
2.097007155418396,53.7
1.947668731212616,55.9
1.983006566762924,56.1
2.011143296957016,55.4
2.1580584943294525,55.6
