loss,accuracy,wass
3.345288336277008,60.8,0.12284717910071465
4.313919484615326,55.4,0.13108131076008955
4.1521875858306885,54.0,0.13357757111169938
2.93896758556366,68.7,0.10991051478153446
5.1353756189346305,44.3,0.14631835568750634
4.574322760105133,52.8,0.13459784670403208
4.4285762310028085,50.9,0.13765249967284945
2.812494397163391,65.3,0.11528769011745744
3.344573974609375,63.9,0.11834386785757516
3.74778825044632,58.4,0.12679480930902895
3.5859201550483704,62.3,0.12076532176124904
3.2981573939323425,63.3,0.11904872308263276
3.5412874221801762,61.6,0.12130764349996265
3.7018828988075256,58.7,0.12635906528115298
3.8759958148002633,60.8,0.12327491016578535
5.423278331756592,45.1,0.1451396063034659
4.1980735063552865,59.3,0.12545814286778498
4.035035490989685,60.9,0.12311288102948514
4.968981862068175,47.4,0.14245662814496962
4.897955000400543,49.6,0.13953180576535162
3.2100586593151093,65.3,0.1159126714911403
3.6782206892967215,57.5,0.12777624019950354
3.5339768528938293,62.1,0.12085732881236738
3.6215991377830505,61.7,0.12156111029058925
4.4660173654556266,53.146853146853154,0.13386506371407542
3.0497178435325623,64.3,0.117425518025902
3.958791971206665,60.5,0.12330229686615213
4.275115132331848,55.3,0.13126899144025214
3.1476234793663025,65.2,0.11569154058685405
4.642917990684508,51.6,0.13646228135090252
3.8983271718025208,60.9,0.12309417409640452
3.2552504539489746,64.5,0.11675643044232738
4.370493471622467,54.4,0.13278865960485814
3.776916980743408,60.0,0.1243199426178739
4.925968587398528,47.1,0.1424995739331616
4.947106003761292,44.3,0.14609768870358875
4.631328463554381,52.6,0.13501885152696472
4.941505789756776,52.2,0.1356199488715648
3.210108816623688,66.1,0.1144147382876784
3.2001379132270813,63.2,0.11902585344662582
3.6036858558654794,59.2,0.12578305977759252
5.112260699272157,45.6,0.1451009706181753
3.361334264278412,63.0,0.11938222465099962
3.798689067363739,60.1,0.12430394250870958
3.0689234733581543,67.0,0.11304556721582434
3.943060219287872,58.7,0.12600136716999968
4.420662462711334,54.7,0.13207079241336872
4.1313658356666565,53.2,0.13375857434610205
3.2704758644104004,63.4,0.11864840310670564
4.060232043266296,56.5,0.12950571562686672
3.51900577545166,60.5,0.12307117583712132
3.697424292564392,57.6,0.12803546635432514
4.67797714471817,50.9,0.13725079213978245
4.526859521865845,51.5,0.13676104198758515
3.405264019966125,63.5,0.11841402139217445
4.322166562080383,56.3,0.129732305849545
3.759077250957489,61.0,0.12292853694302612
4.85474294424057,49.4,0.1398015547418689
3.2736756205558777,62.7,0.12010820637800153
3.90557062625885,59.4,0.12516857193778952
3.723717749118805,62.4,0.12043562820795893
4.350682079792023,53.1,0.13450252418310352
4.2260475158691415,54.0,0.13300279167316564
5.07230281829834,44.7,0.14572994302395914
4.53631204366684,50.9,0.1376503699714556
4.234704375267029,52.9,0.13464897683048158
5.361272513866425,41.1,0.15056303353782524
3.91764372587204,57.5,0.12789534033714714
3.585665762424469,65.1,0.11584628575456442
3.421383142471313,63.2,0.11945198030990599
4.2817490696907035,54.0,0.13373856171655807
2.984522402286529,69.1,0.10936100315099788
5.272818326950073,48.6,0.14047437840281654
4.122800350189209,59.0,0.12567095412731366
3.1973522901535034,65.1,0.11628869814616467
4.328302323818207,53.7,0.13354065304192209
4.5700013637542725,55.9,0.13050520093824394
4.3374078273773184,57.4,0.12812483705279448
3.471965968608856,63.5,0.11883061731630135
3.312497556209564,62.4,0.1205888114075027
3.49816632270813,60.7,0.1231134335527036
4.464898347854613,53.3,0.13403706800528387
3.6431228518486014,57.6,0.12798088430746452
3.990586340427399,57.1,0.12829777805974132
4.978190660476685,46.9,0.1430000629430916
3.907200574874878,58.8,0.12610555646795768
3.342026472091675,64.2,0.11781841594814205
4.502432763576508,50.9,0.13739882230242226
