loss,accuracy,wass
2.16689795255661,75.1,0.09854766441043065
1.807511806488037,78.3,0.09135273151112344
1.700063407421112,79.8,0.0884646369026515
2.0537917017936707,75.2,0.09754416761581944
2.007641941308975,77.3,0.09365233243055934
1.8447239696979523,79.1,0.08980734774229283
1.9593623578548431,76.8,0.09441633386075073
1.8162372410297394,77.6,0.09338837995595632
1.9770056009292603,78.5,0.0907505284873173
1.7671002745628357,79.8,0.08839432829287304
1.6959296464920044,79.8,0.08866702288612185
1.756240576505661,78.4,0.09113233216057118
2.054398685693741,77.2,0.09416006614012072
1.6017358303070068,80.1,0.08755631531354695
1.6631059348583221,78.2,0.09128916723520565
1.762283444404602,77.6,0.09262521386481228
1.9274672865867615,77.8,0.09253592716046227
1.8888691067695618,79.4,0.08881785570144965
1.6986674070358276,78.5,0.09129072063961018
1.7838691174983978,78.8,0.0902031989550015
1.982374757528305,74.8,0.09863060207194926
2.0413778722286224,76.2,0.09561639285043458
1.7204667925834656,77.2,0.09378780825399671
2.259952574968338,74.5,0.0989704875016572
2.037128120660782,76.7,0.09444611034159425
2.124151259660721,76.0,0.0957975568919819
1.9962984025478363,77.6,0.09294134184263407
1.9511631429195404,78.0,0.09246205368486186
1.9973834455013275,77.1,0.0942218711829544
1.8297646641731262,77.3,0.093175716578843
2.1388705670833588,75.4,0.0969128621690679
2.171307623386383,77.5,0.09281103666397655
1.94162979722023,78.1,0.09158934088410212
2.0027002692222595,78.1,0.09189559357235048
2.229226380586624,75.0,0.09811673732098543
1.9249744713306427,77.5,0.09295997816825433
2.1410938501358032,76.7,0.09473222895827273
1.8143635094165802,78.1,0.09191693288704655
2.0104240477085114,78.2,0.09165940972559872
1.7645708918571472,78.4,0.09064849459814617
1.8345341980457306,77.6,0.09281987601790401
1.6873623728752136,78.7,0.0905186197612083
2.056151866912842,77.9,0.09183392295660497
1.7728796899318695,79.1,0.08962498324086168
1.760392278432846,77.2,0.09358033996588332
1.9990463256835938,78.8,0.09032893308885462
2.042738765478134,76.8,0.09438664072866143
1.8984580636024475,78.9,0.09030542089585655
2.074152112007141,77.5,0.09358267160767421
1.892092615365982,76.1,0.09605165880272626
1.7076154053211212,79.4,0.08921096946949662
1.9525480568408966,77.4,0.09274503178556787
1.606834590435028,78.8,0.0900920029496497
1.9063436090946198,77.9,0.09237136606439092
1.9816067963838577,78.8,0.0906778246897
1.919554054737091,75.2,0.09713361596097048
1.7855543494224548,77.8,0.09237820936095116
1.8390254080295563,76.8,0.09426147181151995
2.250427395105362,75.7,0.09654464827460031
1.7876349091529846,78.1,0.09139333164854037
1.8329430520534515,77.1,0.0936820759712823
1.9937449395656586,77.0,0.09431521172241775
1.7065188884735107,79.5,0.0890338854934152
1.9990268051624298,77.0,0.09461085964015961
1.9839041531085968,75.6,0.09633951719127294
1.9332921206951141,77.9,0.09255600449760541
2.1870874166488647,77.3,0.09356735714935713
1.5959479957818985,78.5,0.09103211822369775
2.029175281524658,77.7,0.09263328502516767
2.3704075515270233,76.1,0.0956609397076314
2.029054641723633,76.8,0.09436405446140776
1.9473851025104523,78.8,0.09016038172275437
1.5261044353246689,80.9,0.08565149153102519
2.273429185152054,76.4,0.09516572359720862
1.848461002111435,78.9,0.0901490613091527
1.8798864483833313,78.0,0.09210333905806366
2.081332504749298,75.0,0.09775915709833144
1.785718560218811,78.5,0.09063452974675934
2.1096970438957214,78.4,0.09146972718402357
1.7830858528614044,79.1,0.0897933045666786
1.717518076300621,80.5,0.08647412657152663
1.845963478088379,79.0,0.09028600200558559
1.9065586030483246,78.0,0.09188965183548839
1.8170660436153412,78.0,0.09198812985976358
1.8550593256950378,80.3,0.08732854728456747
1.8483041822910309,78.1,0.09160943397539058
2.2566786408424377,76.2,0.09554872185185237
1.7978175282478333,78.5,0.09122120438101022
1.4970704317092896,80.5,0.08699206535278563
1.829660415649414,78.2,0.09157464880615539
1.730900228023529,78.2,0.09159215974230149
1.683304250240326,77.2,0.0935775074741548
1.6876834034919739,80.8,0.08653389443687902
2.1170305609703064,75.2,0.09764073140729027
1.9156672060489655,77.6,0.09308427800131411
2.0183582305908203,76.1,0.09542065675337275
1.873178780078888,77.8,0.09325806150087543
1.7757923603057861,79.1,0.09021074146367407
1.9096645414829254,77.1,0.0941129736152102
1.7247592210769653,78.3,0.09106054023450863
2.048716366291046,75.0,0.09798559817022957
1.9230622947216034,76.2,0.09542792272599712
1.9378580152988434,77.9,0.09232174749513784
2.004263609647751,78.2,0.09120520178644567
1.7082891762256622,77.3,0.09349388268608132
1.9634722471237183,75.4,0.0975555468260137
2.0952109694480896,76.2,0.0958464136769579
2.1081954538822174,76.1,0.09595864992268928
1.9989590048789978,76.8,0.09409628472051404
1.719123363494873,79.7,0.08859558889395829
1.6519154012203217,78.8,0.0902799732929966
2.0438635647296906,76.9,0.09384055991670401
2.0096834301948547,77.1,0.09358414640202022
1.8776831328868866,76.8,0.09416789960412314
2.0865039229393005,75.5,0.0968812129319035
2.067722201347351,78.3,0.09147589333171419
1.989225447177887,76.9,0.09450243584613041
1.7206684052944183,80.2,0.08739850440012362
1.848389893770218,78.0,0.09171448761297304
1.8427651822566986,78.5,0.09102062709649297
2.105822652578354,77.5,0.09317980338911544
1.857835590839386,77.3,0.09339802602861208
1.6365501284599304,79.8,0.0885737944161205
1.9554921090602875,76.8,0.0949189417281633
1.9595020115375519,78.1,0.09163390903077344
2.077590584754944,76.7,0.09463907627943863
2.207375407218933,76.7,0.09483889626003152
1.7140381634235382,77.5,0.09283436029904807
1.9310186803340912,77.8,0.09274218453925419
2.0785501301288605,76.8,0.09433046640814388
2.242471545934677,77.0,0.09398163901934568
1.788907676935196,77.6,0.09265071303913823
2.061773806810379,79.4,0.08889987671435752
1.997998833656311,78.1,0.09234166332290884
1.683028519153595,79.0,0.08963433457740887
1.7118873000144958,78.8,0.09014958192580716
1.7715878188610077,78.3,0.09089043365571702
1.8810124099254608,79.1,0.0897840092921608
2.0859258472919464,76.5,0.09526257816394419
2.0155570805072784,76.4,0.09498440911754978
1.954573005437851,78.7,0.09083847127218123
1.8221182525157928,77.5,0.09337983981543982
1.6115314364433289,78.4,0.09098290689691609
1.6411746740341187,80.1,0.08749928920331025
1.7301008701324463,79.4,0.08886237524760157
2.113886445760727,77.8,0.0924593091288529
1.9546454846858978,78.7,0.09027530996479562
1.66334268450737,77.4,0.09288136777815574
2.16150963306427,75.5,0.09729928684445739
1.7879756391048431,78.0,0.09193083768885305
1.681377351284027,80.6,0.08656407860566553
2.0141041427850723,77.1,0.09373438930873294
2.032047986984253,77.6,0.09297231445019392
2.0151445865631104,76.8,0.09430838194190398
1.812773585319519,78.5,0.09146855749421826
2.0599034130573273,75.9,0.09691607420992478
1.811467856168747,79.2,0.0894256345150032
1.7530215978622437,78.0,0.09195441798681017
1.8141809701919556,79.2,0.08978119380348373
1.8225727677345276,78.8,0.0898931793931913
1.9618503153324127,77.7,0.09242997038645759
1.9311886131763458,77.7,0.09238295072977763
1.8637183904647827,76.6,0.09490344515920882
1.9900217354297638,74.5,0.0990616397394141
1.758115977048874,77.6,0.09285177660943245
1.852008193731308,77.7,0.09254020194265344
1.9342080056667328,78.0,0.0920003273801248
1.7326754033565521,78.7,0.09023937781777652
1.9417553842067719,78.2,0.09173575723601786
1.8225179016590118,77.9,0.09265372265989788
1.714556872844696,78.6,0.09114079096903213
2.1275078654289246,75.7,0.0963496586849104
1.790219008922577,77.9,0.0919528901536906
1.7637444734573364,76.9,0.09411733127541584
1.638484537601471,78.7,0.09055296064263307
1.8889828324317932,79.8,0.08824094099761108
1.83625927567482,76.9,0.09416221466504059
1.8917491436004639,77.7,0.09235155692101679
1.5215809047222137,82.2,0.08284270714624464
1.8146924674510956,77.1,0.09356008542868768
1.9123640060424805,78.5,0.09052184164532917
2.099849909543991,76.1,0.09606253006813684
1.8558743596076965,79.9,0.08802507823441175
2.0006264746189117,78.8,0.09055200259848219
1.9718449413776398,78.5,0.09121048956433703
1.8851124942302704,79.3,0.08960592666981887
1.6574667394161224,79.3,0.08916635800046135
1.4447772204875946,81.3,0.08510715657165363
1.8496569991111755,80.3,0.08697069497764322
2.0470712780952454,76.8,0.09439063986821118
1.707403838634491,78.6,0.09104121309024786
1.9388245940208435,77.9,0.0922618636611251
1.7299056649208069,77.6,0.09259293112697853
1.9913054406642914,77.8,0.0924023513936374
1.9331397712230682,77.6,0.09266948435467655
1.7026281952857971,80.1,0.0876231346828487
1.9976509809494019,77.4,0.09302694898613459
1.9032625257968903,77.5,0.09299951995410813
2.237986743450165,76.8,0.09466822153359791
1.7680889666080475,77.8,0.09209111404696271
2.005756765604019,78.0,0.09205175868267994
1.6960766315460205,80.5,0.0866252594892307
1.7677499949932098,78.6,0.09043052879624823
1.5891778469085693,78.8,0.08984094045100832
2.121544361114502,75.3,0.0972420220931103
1.8251367509365082,78.1,0.09198340890560705
1.8958514034748077,79.1,0.08963281043723842
2.0985665917396545,75.9,0.09649383051766655
1.9792108237743378,76.7,0.09464248034656064
1.7520404160022736,77.9,0.09233845492067153
2.0064007937908173,75.1,0.09771483556331252
2.0377362072467804,77.2,0.0932547708432245
1.7061721086502075,79.5,0.08845232312111968
1.839757651090622,77.7,0.09295521956926742
2.1113316118717194,75.8,0.09681104738714108
2.130212724208832,76.8,0.09481428732352441
1.6614757776260376,80.9,0.0856710619652358
1.6347831785678864,78.4,0.09154258866099306
1.7025348544120789,78.1,0.09196265947046552
1.9491471350193024,76.9,0.09401632713060229
1.753486841917038,76.6,0.09476086872543983
2.124206006526947,77.3,0.09332859744369806
2.2115188539028168,75.0,0.09802629876291499
2.047271639108658,78.2,0.09154839627241249
1.9086919724941254,79.1,0.08937898657181036
1.7448460161685944,78.2,0.091848475307154
2.0608122050762177,78.3,0.09175421897197893
1.7179038226604462,79.4,0.08946401076925674
1.9518917798995972,76.3,0.09540743471245103
1.754390299320221,79.4,0.08934813354620615
1.6711592078208923,78.6,0.09052842645191739
1.9619117677211761,77.4,0.09307038871477724
1.680798053741455,78.6,0.09048248672837897
