loss,accuracy,wass
4.290216743946075,69.2,0.1090643051407417
5.095956802368164,64.6,0.1165960631441826
4.762921929359437,66.7,0.11346200033137085
4.697218954563142,66.7,0.11346219629843428
4.6332239508628845,63.8,0.11784356132720865
5.662898421287537,56.5,0.12934253226308226
6.450858116149902,53.6,0.13408414971686025
3.6538472771644592,71.3,0.10521984160283583
4.2049288749694815,69.3,0.1088624299999937
4.758447289466859,62.5,0.12006764652606905
4.3479260206222525,66.4,0.11381526786797075
4.79176789522171,63.0,0.1194885626837374
5.4339502453804025,62.0,0.12100255585066785
4.233800947666168,68.2,0.11061721651592164
6.517955362796784,51.8,0.1364475585857286
4.163606941699982,69.9,0.10788481471831547
3.4413493275642395,74.1,0.10013350924645154
5.7876930236816415,57.1,0.12855679756137958
5.856039762496947,57.4,0.12815898464961112
4.136998355388641,70.6,0.10647748464931572
4.695732653141022,64.8,0.11627270299588922
4.139794766902924,68.1,0.11097740456354788
5.528048872947693,59.0,0.1256708258950282
3.8004730939865112,70.9,0.10567556081181838
5.360546886920929,59.2,0.12541208724693348
6.297590136528015,54.1,0.13305393807877408
6.298222899436951,54.3,0.1326100565371596
5.410113871097566,61.6,0.12159798332458972
6.333814740180969,53.8,0.13354377232599135
4.193477511405945,68.9,0.10956279321344843
4.9070883989334115,61.5,0.12189565015506346
4.603151082992554,65.6,0.11523315719610427
5.967692494392395,54.6,0.13249671785191344
4.33581006526947,67.9,0.11122396296690967
6.873523354530335,52.2,0.13585613764306695
4.325697362422943,66.6,0.11349468697498084
4.9781171679496765,65.3,0.11565859173818208
3.986859619617462,69.8,0.1078537492409826
4.554450869560243,69.6,0.10824453154522408
4.7572869658470145,62.6,0.12015449100419084
4.495358645915985,63.9,0.11778453708321715
4.733173966407777,64.7,0.11658472698351766
4.860392093658447,65.0,0.11611337780277907
7.1648571491241455,51.2,0.13705056815851016
5.113622307777406,61.4,0.12190515852288453
5.048556864261627,62.7,0.1200147932375611
5.137736737728119,61.2,0.1221254836889371
3.6444625854492174,72.6,0.10274321124656438
6.289459764957428,55.4,0.13107089914436693
6.096227765083313,55.74425574425575,0.13061660273023465
4.58426833152771,66.3,0.11408298370802968
5.718167424201965,59.4,0.125119027126224
4.598102986812592,66.1,0.11447878820718113
5.487736344337463,59.6,0.12460143472058388
7.236485600471497,46.1,0.14424796733848752
4.5325226187705985,67.5,0.11216812586168504
5.1129876375198355,62.0,0.12096458777017292
4.854018986225128,65.3,0.1155607548734643
5.411527097225188,58.84115884115885,0.12593004520435308
4.426445662975311,68.0,0.1111199603994796
4.6668994426727295,65.4,0.1153014478633586
3.788679540157318,71.4,0.10509644021015696
3.9843793511390686,70.5,0.10698073897778586
4.91253399848938,64.2,0.11750830470383596
5.8732463121414185,52.8,0.13470538240321675
5.058093667030335,64.6,0.1167971788104597
4.104146718978882,67.6,0.11135649004276812
4.561655044555664,65.5,0.1153939610956068
6.096418082714081,54.1,0.13294888387620685
3.749860167503357,72.2,0.1034545706280603
4.003709077835083,68.6,0.10994448919085148
4.789042413234711,64.1,0.11753140902371895
3.2192772030830383,75.9,0.09639851559702947
3.632462799549103,74.2,0.09946462244972122
4.03454053401947,67.9,0.11101697842296916
3.6929718554019932,71.4,0.10510001653772856
5.689777612686157,60.2,0.12392533868927873
