loss,accuracy,wass
2.287281423807144,81.3,0.08430446149650808
2.0122272670269012,79.6,0.08778280661713998
1.5483149737119675,84.4,0.07694827522896198
2.2334680557250977,80.3,0.08647846529806208
2.412008047103882,79.9,0.08734251929132776
2.6389601826667786,77.9,0.09176578687319356
2.5190404653549194,80.4,0.08644108012008243
2.22270368039608,81.6,0.08354743645294464
2.0146661698818207,80.1,0.08690981160517076
2.619996666908264,77.8,0.09206874234245124
2.348002105951309,80.2,0.0866017362693004
2.1245389878749847,80.3,0.08666221642840768
2.2021716833114624,81.5,0.08379731008755323
2.451673448085785,79.1,0.08927924817323403
2.5299479365348816,79.4,0.08853857704025275
1.4676295816898346,86.1,0.07286308013565197
1.6259020864963531,83.2,0.07920034176969555
2.51920348405838,80.3,0.08665789430664524
2.125198781490326,80.7,0.08536549690145805
2.828242242336273,77.1,0.09319527003065496
2.2678037881851196,79.5,0.0883054316615654
3.00182044506073,76.7,0.09412969842427463
2.1812673211097717,81.0,0.08494585119995919
2.742378890514374,78.5,0.09046848328285893
2.782687097787857,77.7,0.09186722458269159
2.3477451503276825,80.3,0.08654404496193022
2.3753373622894287,79.4,0.08844685934769332
2.3311400711536407,79.9,0.08739490932855525
2.054925709962845,80.7,0.08551966965076442
1.7516986429691315,83.5,0.07898112416661465
2.9713473320007324,76.5,0.09470843284329411
2.2534359097480774,81.0,0.08507620941454709
2.3288775384426117,79.9,0.08761990925110684
3.148623764514923,77.0,0.09359115997273004
2.014119327068329,82.8,0.08109638552495022
1.7382174730300903,82.3,0.08216057025609526
2.3551353812217712,81.1,0.08485751467677682
2.061743378639221,80.8,0.08537213192937942
2.3273281157016754,80.1,0.08674769843111026
2.4889654219150543,78.4,0.0908631105319179
2.092877745628357,81.7,0.08344359639413666
2.1235378980636597,82.1,0.0824069887725853
1.751935750246048,82.9,0.08048634448529333
1.7707944214344025,81.6,0.0840885531883451
2.5710407197475433,78.8,0.0896912618683972
2.6430432200431824,78.5,0.09027954467201094
2.240074723958969,80.4,0.08615047037211865
2.3723307847976685,79.6,0.08793784589141507
1.934956818819046,80.8,0.08562843135433261
2.255967140197754,80.91908091908093,0.08530609363435342
2.638254225254059,77.6,0.09251412977560204
2.5663663148880005,78.5,0.09065655071407568
1.7746198773384094,82.3,0.08205203638950993
2.3720380067825317,79.5,0.088066462696229
2.1348180770874023,80.4,0.0863323951776505
1.9290795028209686,83.4,0.079678232058938
1.912160873413086,81.5,0.0839993792054273
2.4977364540100098,81.4,0.08421979016973709
2.368449479341507,77.62237762237763,0.0919463871440284
2.1447048485279083,81.5,0.0838620586283209
2.263731151819229,80.6,0.08594392186309663
2.036654680967331,81.8,0.08300022000892687
1.5068642497062683,84.9,0.0755715780048861
2.2306183874607086,83.4,0.07949268750274477
2.68570938706398,75.4,0.09664985599532659
2.2540588974952698,80.9,0.08515120397849885
2.559837520122528,79.3,0.08886057859326991
1.9855495691299438,82.9,0.08053174897847494
2.092073529958725,80.7,0.08589369765077419
2.875025361776352,79.7,0.08810100413364882
1.7911797314882278,83.9,0.07825926649395074
2.402117133140564,80.6,0.08591044629799241
3.315172016620636,74.2,0.09932707000285554
2.8634308874607086,77.9,0.09190872354742542
1.996067464351654,82.0,0.082781805318799
2.0757033824920654,81.5,0.08435071864047831
1.6317173689603806,83.9,0.07849877247358222
2.2872402667999268,80.2,0.08690881354846554
2.2388252317905426,81.4,0.08433652016362206
1.8414592146873474,84.6,0.07648145965010797
2.2305192947387695,78.7,0.08983410699939395
2.0341894030570984,81.0,0.08509337182078189
2.6874011754989624,79.7,0.08805516925522076
2.595220685005188,79.1,0.08921475216330758
1.4297341108322144,85.4,0.0743138776801992
3.092370092868805,73.7,0.09998103116493813
2.3924055695533752,79.0,0.08949430471184101
2.383005291223526,81.2,0.08459519868753723
2.454553186893463,77.9,0.09168620002085988
2.8856751918792725,76.7,0.09422315757003125
2.0409647822380066,82.5,0.08161902212042342
